TREEID,OBJECTID_1,ONSTREET,PARITY,CROSSSTREE,CROSSSTR_1,BUILDINGNU,BUILDINGST,TREELOCATI,SITE,TREEPIT,TREECONDIT,DIAMETER,SPECIES,BOROUGH,ZIPCODE,FID_1,COMMDIST
25227,4645,WEST   62 STREET,odd,CENTRAL PARK WEST,BROADWAY,30,WEST   62 STREET,4,1,1,2,8,GIBI,Manhattan,10023,6,107
25216,4646,WEST   62 STREET,odd,CENTRAL PARK WEST,BROADWAY,30,WEST   62 STREET,1,1,1,2,7,GIBI,Manhattan,10023,6,107
25222,4647,WEST   62 STREET,odd,CENTRAL PARK WEST,BROADWAY,30,WEST   62 STREET,3,1,1,7,0,,Manhattan,10023,6,107
25798,4701,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,235,WEST   75 STREET,2,1,1,2,8,QUPA,Manhattan,10023,6,107
25794,4706,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,235,WEST   75 STREET,1,1,1,2,7,QUPA,Manhattan,10023,6,107
25801,4707,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,235,WEST   75 STREET,3,1,1,2,8,QUPA,Manhattan,10023,6,107
25805,4708,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,241,WEST   75 STREET,1,1,1,2,10,PLAC,Manhattan,10023,6,107
25813,4709,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,255,WEST   75 STREET,1,1,1,2,14,GIBI,Manhattan,10023,6,107
25803,4710,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,235,WEST   75 STREET,4,1,1,2,10,QUPA,Manhattan,10023,6,107
25809,4711,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,245,WEST   75 STREET,1,1,1,2,8,PLAC,Manhattan,10023,6,107
25817,4712,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,255,WEST   75 STREET,2,1,1,2,9,PLAC,Manhattan,10023,6,107
25822,4718,WEST   75 STREET,odd,BROADWAY,WEST END AVENUE,320,WEST END AVENUE,1,2,1,2,8,PLAC,Manhattan,10023,6,107
83432,4930,WEST   71 STREET,odd,CENTRAL PARK WEST,COLUMBUS AVENUE,33,WEST   71 STREET,1,1,1,1,8,QUPA,Manhattan,10023,6,107
2186,490,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,2,1,2,2,2,PLAC,Manhattan,10128,7,108
2188,491,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,4,1,2,2,12,PLAC,Manhattan,10128,7,108
2184,496,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,1,1,1,7,0,,Manhattan,10128,7,108
2187,497,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,3,1,2,3,16,ACPS,Manhattan,10128,7,108
2169,561,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,2,6,2,1,3,MEGL,Manhattan,10128,7,108
2171,562,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,4,6,2,1,9,TICO,Manhattan,10128,7,108
2178,563,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,6,6,2,1,3,MEGL,Manhattan,10128,7,108
2168,567,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,1,6,1,1,10,TICO,Manhattan,10128,7,108
2170,568,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,3,6,2,1,4,MEGL,Manhattan,10128,7,108
2172,569,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,5,6,2,1,4,MEGL,Manhattan,10128,7,108
2179,570,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,7,6,2,1,6,PYCA,Manhattan,10128,7,108
2182,571,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,9,6,2,1,2,MEGL,Manhattan,10128,7,108
2181,572,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,8,6,2,1,2,MEGL,Manhattan,10128,7,108
2183,573,EAST   96 STREET,even,1 AVENUE,F D R DRIVE,400,EAST   96 STREET,10,6,1,1,10,PYCA,Manhattan,10128,7,108
2751,773,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,4,1,1,2,11,GLTR,Manhattan,10021,7,108
2753,774,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,6,1,1,1,7,PYCA,Manhattan,10021,7,108
2755,775,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,8,1,1,1,7,PYCA,Manhattan,10021,7,108
2749,764,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,2,1,1,3,4,GLTR,Manhattan,10021,7,108
2748,765,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,1,1,1,1,12,GLTR,Manhattan,10021,7,108
2750,766,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,3,1,1,2,4,GLTR,Manhattan,10021,7,108
2752,767,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,5,1,3,1,12,PLAC,Manhattan,10021,7,108
2754,768,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,7,1,1,1,5,PYCA,Manhattan,10021,7,108
2756,769,1 AVENUE,even,EAST  106 STREET,EAST  109 STREET,1198,1 AVENUE,9,1,1,1,4,GLTR,Manhattan,10021,7,108
3862,1144,PARK AVENUE,odd,EAST   70 STREET,EAST   71 STREET,725,PARK AVENUE,3,1,1,2,8,GIBI,Manhattan,10021,7,108
3864,1145,PARK AVENUE,odd,EAST   70 STREET,EAST   71 STREET,733,PARK AVENUE,1,1,1,2,11,GLTR,Manhattan,10021,7,108
3866,1146,PARK AVENUE,odd,EAST   71 STREET,EAST   72 STREET,737,PARK AVENUE,1,1,1,2,9,GLTR,Manhattan,10021,7,108
3868,1147,PARK AVENUE,odd,EAST   71 STREET,EAST   72 STREET,737,PARK AVENUE,3,1,1,1,7,GLTR,Manhattan,10021,7,108
3870,1148,PARK AVENUE,odd,EAST   71 STREET,EAST   72 STREET,755,PARK AVENUE,2,1,1,2,7,GLTR,Manhattan,10021,7,108
3872,1149,PARK AVENUE,odd,EAST   72 STREET,EAST   73 STREET,771,PARK AVENUE,2,1,1,1,8,GLTR,Manhattan,10021,7,108
3874,1150,PARK AVENUE,odd,EAST   72 STREET,EAST   73 STREET,775,PARK AVENUE,2,1,1,2,4,GLTR,Manhattan,10021,7,108
4311,1151,MADISON AVENUE,,EAST   69 STREET,EAST   70 STREET,837,MADISON AVENUE,1,1,1,3,5,PYCA,Manhattan,10021,7,108
3875,1152,PARK AVENUE,odd,EAST   72 STREET,EAST   73 STREET,775,PARK AVENUE,3,1,1,1,9,GLTR,Manhattan,10021,7,108
3853,1179,PARK AVENUE,odd,EAST   69 STREET,EAST   70 STREET,101,EAST   69 STREET,1,2,1,3,13,GIBI,Manhattan,10021,7,108
3855,1180,PARK AVENUE,odd,EAST   69 STREET,EAST   70 STREET,101,EAST   69 STREET,2,2,1,1,4,GIBI,Manhattan,10021,7,108
3857,1181,PARK AVENUE,odd,EAST   69 STREET,EAST   70 STREET,715,PARK AVENUE,1,1,1,1,3,ZESE,Manhattan,10021,7,108
3854,1186,PARK AVENUE,odd,EAST   69 STREET,EAST   70 STREET,101,EAST   69 STREET,2,2,1,2,9,GIBI,Manhattan,10021,7,108
3856,1187,PARK AVENUE,odd,EAST   69 STREET,EAST   70 STREET,711,PARK AVENUE,1,1,1,2,14,TICO,Manhattan,10021,7,108
3858,1188,PARK AVENUE,odd,EAST   69 STREET,EAST   70 STREET,715,PARK AVENUE,2,1,1,1,16,PYCA,Manhattan,10021,7,108
3860,1189,PARK AVENUE,odd,EAST   70 STREET,EAST   71 STREET,725,PARK AVENUE,2,1,1,1,8,GIBI,Manhattan,10021,7,108
3859,1190,PARK AVENUE,odd,EAST   70 STREET,EAST   71 STREET,725,PARK AVENUE,1,1,1,1,6,GIBI,Manhattan,10021,7,108
3861,1191,PARK AVENUE,odd,EAST   70 STREET,EAST   71 STREET,725,PARK AVENUE,3,1,1,1,8,GIBI,Manhattan,10021,7,108
3863,1192,PARK AVENUE,odd,EAST   70 STREET,EAST   71 STREET,725,PARK AVENUE,4,1,1,3,6,GIBI,Manhattan,10021,7,108
3865,1193,PARK AVENUE,odd,EAST   70 STREET,EAST   71 STREET,733,PARK AVENUE,2,1,1,1,10,GLTR,Manhattan,10021,7,108
3867,1194,PARK AVENUE,odd,EAST   71 STREET,EAST   72 STREET,737,PARK AVENUE,2,1,1,7,0,,Manhattan,10021,7,108
3869,1195,PARK AVENUE,odd,EAST   71 STREET,EAST   72 STREET,755,PARK AVENUE,1,1,1,1,8,GLTR,Manhattan,10021,7,108
3871,1196,PARK AVENUE,odd,EAST   72 STREET,EAST   73 STREET,771,PARK AVENUE,1,1,1,1,8,GLTR,Manhattan,10021,7,108
3873,1197,PARK AVENUE,odd,EAST   72 STREET,EAST   73 STREET,775,PARK AVENUE,1,1,1,1,8,GLTR,Manhattan,10021,7,108
4312,1198,MADISON AVENUE,,EAST   69 STREET,EAST   70 STREET,841,MADISON AVENUE,1,1,1,2,7,PYCA,Manhattan,10021,7,108
4314,1199,MADISON AVENUE,,EAST   70 STREET,EAST   71 STREET,845,MADISON AVENUE,1,1,1,1,5,GLTR,Manhattan,10021,7,108
4317,1200,MADISON AVENUE,odd,EAST   70 STREET,EAST   71 STREET,849,MADISON AVENUE,1,1,1,1,7,GLTR,Manhattan,10021,7,108
4319,1201,MADISON AVENUE,odd,EAST   70 STREET,EAST   71 STREET,855,MADISON AVENUE,2,1,1,1,6,GLTR,Manhattan,10021,7,108
4322,1202,MADISON AVENUE,odd,EAST   71 STREET,EAST   72 STREET,865,MADISON AVENUE,1,1,1,1,12,GIBI,Manhattan,10021,7,108
4325,1203,MADISON AVENUE,odd,EAST   71 STREET,EAST   72 STREET,865,MADISON AVENUE,3,1,1,1,4,GIBI,Manhattan,10021,7,108
4329,1204,MADISON AVENUE,odd,EAST   71 STREET,EAST   72 STREET,867,MADISON AVENUE,2,1,1,1,5,TICO,Manhattan,10021,7,108
4313,1205,MADISON AVENUE,,EAST   69 STREET,EAST   70 STREET,841,MADISON AVENUE,2,1,1,3,6,PYCA,Manhattan,10021,7,108
4316,1206,MADISON AVENUE,odd,EAST   70 STREET,EAST   71 STREET,845,MADISON AVENUE,2,1,1,1,8,GLTR,Manhattan,10021,7,108
5074,1207,5 AVENUE,,EAST   60 STREET,EAST   61 STREET,795,5 AVENUE,4,1,1,1,6,PYCA,Manhattan,10021,7,108
5084,1208,EAST   61 STREET,odd,5 AVENUE,MADISON AVENUE,15,EAST   61 STREET,2,1,1,1,11,STJA2,Manhattan,10021,7,108
5101,1209,EAST   61 STREET,odd,MADISON AVENUE,PARK AVENUE,673,MADISON AVENUE,1,2,1,1,4,GLTR,Manhattan,10021,7,108
5116,1210,EAST   61 STREET,even,MADISON AVENUE,PARK AVENUE,34,EAST   61 STREET,1,1,1,1,6,PYCA,Manhattan,10021,7,108
5112,1211,EAST   61 STREET,odd,MADISON AVENUE,PARK AVENUE,27,EAST   61 STREET,2,1,1,1,5,GIBI,Manhattan,10021,7,108
5121,1212,EAST   61 STREET,even,MADISON AVENUE,PARK AVENUE,46,EAST   61 STREET,2,1,1,1,6,PYCA,Manhattan,10021,7,108
5129,1213,EAST   61 STREET,even,MADISON AVENUE,PARK AVENUE,52,EAST   61 STREET,4,1,1,1,6,PYCA,Manhattan,10021,7,108
5126,1219,EAST   61 STREET,even,MADISON AVENUE,PARK AVENUE,52,EAST   61 STREET,3,1,1,1,7,PYCA,Manhattan,10021,7,108
5135,1220,EAST   61 STREET,even,MADISON AVENUE,PARK AVENUE,532,PARK AVENUE,5,2,1,1,7,PYCA,Manhattan,10021,7,108
4318,1222,MADISON AVENUE,odd,EAST   70 STREET,EAST   71 STREET,855,MADISON AVENUE,1,1,1,1,7,GLTR,Manhattan,10021,7,108
4320,1223,MADISON AVENUE,odd,EAST   70 STREET,EAST   71 STREET,855,MADISON AVENUE,3,1,1,1,5,GLTR,Manhattan,10021,7,108
4323,1224,MADISON AVENUE,odd,EAST   71 STREET,EAST   72 STREET,865,MADISON AVENUE,2,1,1,2,11,GIBI,Manhattan,10021,7,108
4327,1225,MADISON AVENUE,odd,EAST   71 STREET,EAST   72 STREET,867,MADISON AVENUE,1,1,1,1,6,TICO,Manhattan,10021,7,108
4669,1235,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,820,5 AVENUE,2,4,1,1,17,ULAM,Manhattan,10021,7,108
4666,1241,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,820,5 AVENUE,1,4,1,1,14,ULAM,Manhattan,10021,7,108
4672,1242,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,820,5 AVENUE,3,4,1,1,13,ULAM,Manhattan,10021,7,108
4678,1243,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,825,5 AVENUE,5,4,1,1,13,ULAM,Manhattan,10021,7,108
4675,1244,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,820,5 AVENUE,4,4,1,2,21,ULAM,Manhattan,10021,7,108
4679,1245,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,825,5 AVENUE,6,4,1,1,7,ULAM,Manhattan,10021,7,108
4689,1246,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,828,5 AVENUE,8,7,1,1,16,ULAM,Manhattan,10021,7,108
4701,1247,5 AVENUE,odd,EAST   63 STREET,EAST   64 STREET,825,5 AVENUE,2,1,1,1,12,GLTR,Manhattan,10021,7,108
4992,1248,5 AVENUE,odd,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,2,1,1,6,0,ULAM,Manhattan,10021,7,108
4994,1249,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,4,1,1,1,15,ULAM,Manhattan,10021,7,108
4996,1250,5 AVENUE,even,EAST   71 STREET,EAST   70 STREET,900,5 AVENUE,2,1,1,1,8,ROPS,Manhattan,10021,7,108
4998,1251,5 AVENUE,even,EAST   72 STREET,EAST   73 STREET,912,5 AVENUE,1,1,1,6,0,0,Manhattan,10021,7,108
4685,1252,5 AVENUE,,EAST   63 STREET,EAST   64 STREET,828,5 AVENUE,7,7,1,1,28,ULAM,Manhattan,10021,7,108
4696,1253,5 AVENUE,odd,EAST   63 STREET,EAST   64 STREET,825,5 AVENUE,1,1,1,1,12,GLTR,Manhattan,10021,7,108
4991,1254,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,1,1,1,2,8,ULAM,Manhattan,10021,7,108
4993,1255,5 AVENUE,odd,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,3,1,1,2,15,ULAM,Manhattan,10021,7,108
4995,1256,5 AVENUE,even,EAST   71 STREET,EAST   70 STREET,900,5 AVENUE,1,1,1,1,9,ROPS,Manhattan,10021,7,108
4997,1257,5 AVENUE,even,EAST   71 STREET,EAST   70 STREET,907,5 AVENUE,1,2,1,2,14,ROPS,Manhattan,10021,7,108
5002,1258,5 AVENUE,even,EAST   72 STREET,EAST   73 STREET,912,5 AVENUE,2,1,1,1,15,ULAM,Manhattan,10021,7,108
5004,1259,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,1,9,2,2,27,ULAM,Manhattan,10021,7,108
5003,1260,5 AVENUE,even,EAST   72 STREET,EAST   73 STREET,920,5 AVENUE,1,1,1,1,27,ULAM,Manhattan,10021,7,108
5005,1261,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,2,9,2,7,0,,Manhattan,10021,7,108
5008,1262,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,4,4,2,1,16,ULAM,Manhattan,10021,7,108
5011,1263,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,5,4,2,2,20,ULAM,Manhattan,10021,7,108
5014,1264,5 AVENUE,,EAST   62 STREET,EAST   63 STREET,812,5 AVENUE,2,4,1,2,11,ULAM,Manhattan,10021,7,108
5018,1265,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,8,4,2,2,12,ULAM,Manhattan,10021,7,108
5020,1266,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,127,4,2,2,16,ULAM,Manhattan,10021,7,108
5023,1267,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,10,4,2,2,27,ULAM,Manhattan,10021,7,108
5006,1268,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,3,4,2,1,10,ULAM,Manhattan,10021,7,108
5010,1269,5 AVENUE,,EAST   62 STREET,EAST   63 STREET,811,5 AVENUE,1,4,1,1,19,ULAM,Manhattan,10021,7,108
5013,1270,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,6,4,2,2,23,ULAM,Manhattan,10021,7,108
5016,1271,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,7,4,2,2,17,ULAM,Manhattan,10021,7,108
5019,1272,5 AVENUE,,EAST   62 STREET,EAST   63 STREET,812,5 AVENUE,3,4,1,2,10,ULAM,Manhattan,10021,7,108
5021,1273,5 AVENUE,,EAST   62 STREET,EAST   63 STREET,812,5 AVENUE,4,4,1,1,18,ULAM,Manhattan,10021,7,108
5026,1274,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,11,4,2,1,18,ULAM,Manhattan,10021,7,108
5035,1275,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,2,EAST   70 STREET,1,7,2,2,20,ULAM,Manhattan,10021,7,108
5032,1276,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,880,5 AVENUE,13,4,2,7,0,,Manhattan,10021,7,108
5037,1277,5 AVENUE,,EAST   62 STREET,EAST   63 STREET,816,5 AVENUE,6,4,1,2,10,ULAM,Manhattan,10021,7,108
5046,1278,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,2,EAST   70 STREET,3,7,2,1,16,ULAM,Manhattan,10021,7,108
5055,1279,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,2,EAST   70 STREET,5,9,2,1,16,ULAM,Manhattan,10021,7,108
5063,1280,5 AVENUE,,EAST   60 STREET,EAST   61 STREET,790,5 AVENUE,1,1,1,1,3,PYCA,Manhattan,10021,7,108
5070,1281,5 AVENUE,,EAST   60 STREET,EAST   61 STREET,795,5 AVENUE,3,1,1,1,6,PYCA,Manhattan,10021,7,108
5079,1282,EAST   61 STREET,odd,5 AVENUE,MADISON AVENUE,11,EAST   61 STREET,1,1,1,1,9,TICO,Manhattan,10021,7,108
5090,1283,EAST   61 STREET,odd,5 AVENUE,MADISON AVENUE,21,EAST   61 STREET,3,1,1,1,11,STJA2,Manhattan,10021,7,108
5042,1284,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,2,EAST   70 STREET,2,7,2,1,16,ULAM,Manhattan,10021,7,108
5053,1285,5 AVENUE,even,EAST   69 STREET,EAST   70 STREET,2,EAST   70 STREET,4,7,2,2,17,ULAM,Manhattan,10021,7,108
5057,1286,5 AVENUE,,EAST   62 STREET,EAST   63 STREET,811,5 AVENUE,1,1,1,1,18,ULAM,Manhattan,10021,7,108
5066,1287,5 AVENUE,,EAST   60 STREET,EAST   61 STREET,790,5 AVENUE,2,1,1,1,4,PYCA,Manhattan,10021,7,108
37669,1393,EAST   78 STREET,even,PARK AVENUE,MADISON AVENUE,60,EAST   78 STREET,4,1,1,2,10,TICO,Manhattan,10021,7,108
37678,1394,EAST   78 STREET,even,PARK AVENUE,MADISON AVENUE,50,EAST   78 STREET,1,1,1,2,8,ZESE,Manhattan,10021,7,108
5743,1395,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,900,5 AVENUE,2,9,2,2,30,ULAM,Manhattan,10021,7,108
37671,1400,EAST   78 STREET,even,PARK AVENUE,MADISON AVENUE,54,EAST   78 STREET,1,1,1,2,10,GIBI,Manhattan,10021,7,108
5741,1401,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,900,5 AVENUE,1,9,2,2,21,ULAM,Manhattan,10021,7,108
5744,1402,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,900,5 AVENUE,3,4,2,3,18,ULAM,Manhattan,10021,7,108
5748,1403,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,900,5 AVENUE,5,4,2,2,21,ULAM,Manhattan,10021,7,108
5745,1404,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,900,5 AVENUE,4,4,2,1,13,ULAM,Manhattan,10021,7,108
5750,1405,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,900,5 AVENUE,6,4,2,2,15,ULAM,Manhattan,10021,7,108
5754,1406,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,2,4,2,2,16,ULAM,Manhattan,10021,7,108
5759,1407,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,4,4,2,2,17,ULAM,Manhattan,10021,7,108
5766,1408,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,6,4,2,2,21,ULAM,Manhattan,10021,7,108
5833,1409,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,10,EAST   70 STREET,2,1,1,1,12,GLTR,Manhattan,10021,7,108
5835,1410,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,10,EAST   70 STREET,4,1,1,2,10,GLTR,Manhattan,10021,7,108
5752,1412,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,1,4,2,2,29,ULAM,Manhattan,10021,7,108
5758,1413,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,3,4,2,1,22,ULAM,Manhattan,10021,7,108
5762,1414,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,5,4,2,2,21,ULAM,Manhattan,10021,7,108
5780,1415,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,8,4,2,3,11,ULAM,Manhattan,10021,7,108
5788,1416,5 AVENUE,even,EAST   71 STREET,EAST   72 STREET,905,5 AVENUE,9,4,2,2,28,ULAM,Manhattan,10021,7,108
5799,1417,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,1,1,1,2,13,ROPS,Manhattan,10021,7,108
5803,1418,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,2,1,1,2,12,ROPS,Manhattan,10021,7,108
5806,1419,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,3,1,1,1,3,ROPS,Manhattan,10021,7,108
5809,1420,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,4,1,1,2,14,ROPS,Manhattan,10021,7,108
5811,1421,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,5,1,1,2,13,ROPS,Manhattan,10021,7,108
5812,1422,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,6,1,1,2,11,ROPS,Manhattan,10021,7,108
5813,1423,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,7,1,1,2,12,ROPS,Manhattan,10021,7,108
5814,1424,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,8,1,1,2,10,ROPS,Manhattan,10021,7,108
5815,1425,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,9,1,1,1,14,ROPS,Manhattan,10021,7,108
5816,1426,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,1,EAST   70 STREET,10,1,1,2,11,ROPS,Manhattan,10021,7,108
5817,1427,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,15,EAST   70 STREET,1,1,1,2,5,ZESE,Manhattan,10021,7,108
5819,1428,EAST   70 STREET,odd,5 AVENUE,MADISON AVENUE,17,EAST   70 STREET,1,1,1,2,8,PYCA,Manhattan,10021,7,108
10483,2198,EAST   71 STREET,even,MADISON AVENUE,PARK AVENUE,70,EAST   71 STREET,1,1,1,1,9,GIBI,Manhattan,10021,7,108
10490,2199,EAST   71 STREET,even,MADISON AVENUE,PARK AVENUE,70,EAST   71 STREET,3,1,1,2,7,GLTR,Manhattan,10021,7,108
10496,2200,EAST   71 STREET,odd,MADISON AVENUE,PARK AVENUE,30,EAST   71 STREET,2,4,1,2,14,GIBI,Manhattan,10021,7,108
10500,2201,EAST   71 STREET,odd,MADISON AVENUE,PARK AVENUE,30,EAST   71 STREET,4,4,1,1,12,GIBI,Manhattan,10021,7,108
10506,2202,EAST   71 STREET,odd,MADISON AVENUE,PARK AVENUE,71,EAST   71 STREET,1,1,1,2,8,GLTR,Manhattan,10021,7,108
10503,2204,EAST   71 STREET,odd,MADISON AVENUE,PARK AVENUE,42,EAST   71 STREET,1,4,1,2,7,GIBI,Manhattan,10021,7,108
11487,2252,YORK AVENUE,even,EAST   84 STREET,EAST   85 STREET,500,EAST   85 STREET,2,2,1,3,15,GLTR,Manhattan,10028,7,108
11497,2253,YORK AVENUE,even,EAST   84 STREET,EAST   85 STREET,500,EAST   85 STREET,4,2,1,3,13,GLTR,Manhattan,10028,7,108
11513,2254,YORK AVENUE,even,EAST   85 STREET,EAST   86 STREET,1612,YORK AVENUE,1,1,1,2,10,QU,Manhattan,10028,7,108
11520,2255,YORK AVENUE,even,EAST   85 STREET,EAST   86 STREET,1626,YORK AVENUE,1,1,1,3,4,GLTR,Manhattan,10028,7,108
11527,2256,YORK AVENUE,odd,EAST   84 STREET,EAST   85 STREET,1599,YORK AVENUE,1,1,1,2,11,QUPH,Manhattan,10028,7,108
11532,2257,YORK AVENUE,odd,EAST   84 STREET,EAST   85 STREET,1605,YORK AVENUE,1,1,1,1,13,PYCA,Manhattan,10028,7,108
11491,2258,YORK AVENUE,even,EAST   84 STREET,EAST   85 STREET,500,EAST   85 STREET,3,2,1,2,5,GLTR,Manhattan,10028,7,108
11501,2259,YORK AVENUE,even,EAST   84 STREET,EAST   85 STREET,500,EAST   85 STREET,5,2,1,3,15,GLTR,Manhattan,10028,7,108
11517,2260,YORK AVENUE,even,EAST   85 STREET,EAST   86 STREET,1624,YORK AVENUE,1,1,1,2,12,UNK,Manhattan,10028,7,108
11524,2261,YORK AVENUE,even,EAST   85 STREET,EAST   86 STREET,1630,YORK AVENUE,1,1,1,3,4,TICO,Manhattan,10028,7,108
11530,2262,YORK AVENUE,odd,EAST   84 STREET,EAST   85 STREET,1603,YORK AVENUE,1,1,1,2,9,QURU,Manhattan,10028,7,108
11481,2279,YORK AVENUE,even,EAST   84 STREET,EAST   85 STREET,500,EAST   85 STREET,1,2,1,3,11,GLTR,Manhattan,10028,7,108
11537,2281,YORK AVENUE,odd,EAST   85 STREET,EAST   86 STREET,1619,YORK AVENUE,1,1,1,3,4,PYCA,Manhattan,10028,7,108
11679,2284,EAST END AVENUE,even,EAST   79 STREET,EAST   80 STREET,2,EAST END AVENUE,1,1,1,3,19,TICO,Manhattan,10021,7,108
11687,2287,EAST   71 STREET,odd,MADISON AVENUE,PARK AVENUE,71,EAST   71 STREET,3,1,1,2,8,GLTR,Manhattan,10021,7,108
11690,2288,EAST   71 STREET,odd,MADISON AVENUE,PARK AVENUE,71,EAST   71 STREET,4,1,1,2,8,GLTR,Manhattan,10021,7,108
